ID_CLIENTE,SAFRA_REF,NO_FUNCIONARIOS,RENDA_MES_ANTERIOR_LOG
4661684997487171886,2019-06,143.0,12.122060403000946
7637066986811047950,2019-06,129.0,12.233322960020335
2819054834565698513,2019-06,118.0,11.878415442090192
7971169314678400658,2019-06,123.0,11.912768130060039
8529899700094903171,2019-06,118.0,12.803889396080761
2684293212741157926,2019-06,104.0,10.888557799805108
2083323809219952960,2019-06,106.0,12.02363308177367
4749976982519957792,2019-06,153.0,12.095906155210384
86110062990790869,2019-06,106.0,13.045795458985339
382095722273502031,2019-06,82.0,12.718617790072583
6681781879793693802,2019-06,143.0,13.510439503030733
4980232475645447238,2019-06,111.0,12.943748542221691
2634859679238614382,2019-06,124.0,13.394729761178306
3698481516392183789,2019-06,135.0,12.885825521561891
1115703227712697214,2019-06,93.0,13.243637202049962
2467590416042313927,2019-06,101.0,12.837070448674453
5477900120643078645,2019-06,100.0,11.827174003008821
2369364892942408355,2019-06,118.0,11.161948542146133
6987942592445950913,2019-06,135.0,12.466851037782186
5122095358293179297,2019-06,118.0,12.533893279014737
5856610998569876318,2019-06,148.0,13.004907788131526
5409960473983330744,2019-06,119.0,11.80274026154826
1613152204777372951,2019-06,95.0,11.93914046399699
5999145415800242177,2019-06,107.0,12.039829141348775
8332840690177201182,2019-06,97.0,10.282437554988537
1088268935649917461,2019-06,127.0,12.779261613951709
5517114603826429870,2019-06,101.0,13.618020133408729
4512887927067894301,2019-06,125.0,11.965636688675257
1995032058960709559,2019-06,123.0,11.286990521342997
5893903674205161232,2019-06,96.0,12.270028184266524
824632039241482307,2019-06,92.0,12.24293481026274
2201150681962815877,2019-06,104.0,12.535843909269138
8715120689636420963,2019-06,117.0,13.426691630222674
1310335287370721834,2019-06,91.0,10.589081277441158
6089029916190588614,2019-06,125.0,12.605590101368437
1036256411320325774,2019-06,79.0,11.994375829649599
295375823203017296,2019-06,101.0,11.805259201637062
835441927760881602,2019-06,106.0,12.687930732222915
2903869860445366876,2019-06,128.0,11.609543879571211
4465150716052427320,2019-06,84.0,13.363469432653158
5301988619224057921,2019-06,114.0,10.941216852680666
3480297543931395935,2019-06,122.0,10.536752023494696
3829967475074118757,2019-06,126.0,11.90454854605629
7444686668183702737,2019-06,122.0,13.44196699260723
7664272163315705419,2019-06,106.0,11.99973704586533
6817075905797098547,2019-06,131.0,12.49214216852265
8846153146417722343,2019-06,106.0,11.548099539977882
2466177460692220853,2019-06,110.0,12.142408408761286
3915426102465954493,2019-06,103.0,12.185966872289905
3584082418739794187,2019-06,127.0,12.478893586360602
1616952665234409442,2019-06,101.0,12.464926910998264
683445437387317282,2019-06,108.0,11.780545126384956
5198904647759787695,2019-06,152.0,12.098119884015489
274692171162531764,2019-06,97.0,12.520671684130964
4327694790333781288,2019-06,123.0,11.554489584047921
5511113649464808344,2019-06,101.0,12.85161445977044
2032592272238235730,2019-06,88.0,12.99090526262463
6802042794837915720,2019-06,111.0,12.787192693395914
1477629972594346481,2019-06,130.0,12.781435227932516
192916471960784723,2019-06,118.0,12.876166119758896
3137879241768961145,2019-06,122.0,11.110924350303225
4537268360654655629,2019-06,121.0,12.410355445843432
4414438591613884911,2019-06,106.0,12.889570924802495
4495170040746508204,2019-06,95.0,12.775070002887528
3832944730982767714,2019-06,130.0,12.941553477481193
7992317448197179816,2019-06,132.0,11.14962864472261
6985631100944640910,2019-06,102.0,12.282329735246927
6337915293429442229,2019-06,110.0,11.92048837116054
8548612698724688238,2019-06,145.0,10.690079537805937
8911073840712901131,2019-06,91.0,12.395667686290627
39547025441582855,2019-06,97.0,9.773663564699927
1368430815953333691,2019-06,106.0,12.75532636071551
8918635099296971351,2019-06,140.0,12.751383750451838
4071158585850879204,2019-06,120.0,12.267642702634728
5271966906483787417,2019-06,134.0,12.432155871762998
252206310123393284,2019-06,75.0,11.298010466069329
7176848230239877915,2019-06,130.0,12.146656980131343
2532435113844289043,2019-06,93.0,12.618337913387121
4785355632922927313,2019-06,116.0,12.021025377357775
6242636379248496392,2019-06,120.0,12.908243985604736
2290083177086946553,2019-06,118.0,12.24661940217596
8895896724713458749,2019-06,153.0,11.615130005774297
8348574220426911086,2019-06,109.0,12.685277562790283
2735662700719640627,2019-06,103.0,9.904786708267748
3742264304742819339,2019-06,108.0,12.733985448391865
1553628056929342565,2019-06,116.0,12.06628745288473
312543480920432545,2019-06,81.0,12.975115485093376
6368582840625614207,2019-06,105.0,11.86507418097645
5440313607363845188,2019-06,105.0,13.595188023836766
5371387005775513675,2019-06,117.0,12.090459753407997
8843432852270832388,2019-06,121.0,12.68869939193746
6349142675790687765,2019-06,142.0,11.386488844821573
6309684992153258710,2019-06,118.0,11.674346792323094
649279100559994713,2019-06,125.0,10.842674161887187
1543875954928694094,2019-06,137.0,12.663105010494744
8784237149961904,2019-06,107.0,11.788653876241977
7707459425750676368,2019-06,133.0,10.181422273533029
4588313530969303734,2019-06,116.0,12.084328650621824
660382477567765256,2019-06,118.0,12.883717787989346
1874361799315286610,2019-06,121.0,12.669322267732907
1963239178085807816,2019-06,127.0,12.487519066655805
959720947754650706,2019-06,120.0,12.789789930615104
4202876623878743806,2019-06,121.0,11.688373452821011
175003104385133396,2019-06,83.0,12.4868622695372
7085295800541340563,2019-06,101.0,13.280329056572995
1777508458351542706,2019-06,115.0,12.732840513716917
2020646654269061959,2019-06,107.0,12.49207831360101
345447888460137901,2019-06,109.0,12.870192582546215
8350724667410677464,2019-06,120.0,13.420124485297775
7120090169052575663,2019-06,95.0,12.642907213384396
2619109825960703851,2019-06,114.0,12.79617606911765
7436628409157313756,2019-06,121.0,12.286089199015539
107343823625119033,2019-06,83.0,13.18074171350311
2951563549197799278,2019-06,143.0,11.864075172866123
1507697130807703164,2019-06,96.0,12.169797589665462
6789516822626221575,2019-06,117.0,11.535459652274808
3704808902628008971,2019-06,112.0,12.645033778654753
1117184216453911295,2019-06,98.0,12.01186877280117
5687511145009775604,2019-06,112.0,8.671972245203792
761746217261797478,2019-06,120.0,12.302300585881603
8080988579391900405,2019-06,122.0,13.009796961496173
4095739077267179172,2019-06,126.0,13.005071970878538
4023893292051953692,2019-06,114.0,9.373479109353363
3660744270380078352,2019-06,96.0,10.531562736352358
7451017400765373278,2019-06,99.0,12.434752841302146
5048392903148444335,2019-06,107.0,11.843279020583264
4556737702757145073,2019-06,111.0,12.230740867579195
2382123267535341265,2019-06,90.0,12.468048372988473
8828303152301461681,2019-06,96.0,13.452146146488245
7189116056401183589,2019-06,115.0,12.984922638949703
8041261093764417881,2019-06,109.0,12.022924747410249
9127318190908282126,2019-06,106.0,12.756137251513335
6098833389547425063,2019-06,126.0,11.553769859239607
1097345589386012260,2019-06,100.0,12.891653775580203
5635781225931111684,2019-06,104.0,12.165604754974376
8895160610329228780,2019-06,113.0,13.108791697374235
6547707428090179960,2019-06,116.0,13.220988058176484
7970976988071755401,2019-06,135.0,13.097160434617651
3605652314611460806,2019-06,91.0,13.206064615256617
5334845483867106835,2019-06,120.0,13.830389318192742
8313765100460016738,2019-06,96.0,13.352517497156851
8252215766413781202,2019-06,97.0,13.256562047349814
7471183491728700531,2019-06,101.0,12.345169149158767
2658946240987854807,2019-06,132.0,11.070147821978084
963687627963462983,2019-06,139.0,12.782660728615724
5735794880899687600,2019-06,144.0,13.534798802975377
3970572142453508637,2019-06,109.0,10.325973644978596
6134696632487351445,2019-06,117.0,12.67516648604362
692350198401528327,2019-06,98.0,12.83234791805487
7485107528960607346,2019-06,120.0,11.499688238188208
1357573192598249600,2019-06,115.0,11.306847956781812
7646606457278894341,2019-06,132.0,11.001499661132206
1454789421854453615,2019-06,118.0,10.238709007255688
4562495119288161876,2019-06,119.0,12.609308604263322
1334091158016312155,2019-06,82.0,13.163530272439562
5078307295214858596,2019-06,128.0,13.220411623463503
1129657311668961746,2019-06,121.0,13.203795888084867
9108733472015251498,2019-06,109.0,10.470164069042124
717981637594591016,2019-06,113.0,12.847776520451443
9089528044547831569,2019-06,131.0,11.923391381499767
3591324331706630867,2019-06,99.0,12.02941302965452
8245393384938410770,2019-06,116.0,13.095957798524557
3279417303675586812,2019-06,118.0,9.27058845232154
7468724002190465812,2019-06,104.0,12.575229860768738
5689766561863956319,2019-06,147.0,12.700058269083247
7719481195372677540,2019-06,122.0,12.92723131535527
2380458252615213706,2019-06,96.0,12.996922595912311
93982185886107798,2019-06,134.0,11.47947208871101
6325701146112164499,2019-06,92.0,13.678253376055904
1579681122696922043,2019-06,113.0,13.020448031439402
3093415403379897112,2019-06,105.0,11.685533329576543
7405858498198031046,2019-06,122.0,11.949301211985935
5753677550753111444,2019-06,111.0,12.517545704717673
8570963260597299378,2019-06,141.0,12.82955351360696
2598475569074240783,2019-06,121.0,12.307441705918302
1711114950158155307,2019-06,82.0,11.082404053144092
4284129442855564250,2019-06,109.0,11.383203948399467
4569866309119931805,2019-06,118.0,12.904831550867698
7571271990906543121,2019-06,106.0,11.619184576769582
6968106554514688300,2019-06,108.0,13.251307012343608
4130617254899676131,2019-06,110.0,13.729183310541002
7141263195360679278,2019-06,118.0,13.353760771844875
2567704620177619489,2019-06,118.0,10.402867928617377
9098842671739010918,2019-06,124.0,12.415839121402707
257162352336759783,2019-06,115.0,12.53576840215795
710593997981520423,2019-06,116.0,12.674941255885601
6731795019313479942,2019-06,122.0,12.135258473624932
5010695957153856148,2019-06,122.0,13.483840373015108
2128970218770090704,2019-06,102.0,12.339729030342847
5528372913947954503,2019-06,117.0,11.518658996817988
2554972344348383830,2019-06,118.0,13.08482141436124
3970610368027129821,2019-06,100.0,12.806259882316192
6617479989097680138,2019-06,137.0,13.028837005667967
8989558978299738854,2019-06,180.0,12.721022751911832
7076661330300123587,2019-06,94.0,11.117717571314712
7696655736121386405,2019-06,119.0,13.791264995432133
7720744580848517371,2019-06,113.0,12.488944417012883
3386019519917828299,2019-06,130.0,13.409172569006442
7330131219998265639,2019-06,112.0,11.964185780648826
4781359035957376194,2019-06,118.0,9.306014122044465
1044568737046072781,2019-06,111.0,12.412082245462877
3898162407838983449,2019-06,136.0,11.490424199623716
6858769421191999702,2019-06,133.0,13.460390119441396
9086764557051796364,2019-06,127.0,13.152450195560737
5988277776808227480,2019-06,145.0,12.253170903041912
5271591321704178730,2019-06,97.0,12.062750623585229
7070921952745705273,2019-06,112.0,12.825355285842909
2322847438374159400,2019-06,100.0,10.483885879654078
4593070249039532001,2019-06,85.0,12.03587726853406
3039015096637567364,2019-06,118.0,10.058780436942163
1414132620714431952,2019-06,78.0,10.860094551071759
7776069961364493674,2019-06,135.0,12.392153792865278
662944582644865942,2019-06,120.0,9.911207675551266
6330043096034525408,2019-06,82.0,11.737028555779139
3631603567749349715,2019-06,115.0,12.402716151831678
8594897944068249710,2019-06,137.0,10.110745594620115
7665801401860589626,2019-06,111.0,12.869458828408455
6216982347344525048,2019-06,108.0,12.202822369099904
2785178201607654410,2019-06,93.0,11.052285856117408
6999154286942764669,2019-06,141.0,13.505809163162203
8733525963966339207,2019-06,122.0,12.40782094198994
4769364850030443969,2019-06,114.0,11.956341249306867
3382609338395832683,2019-06,118.0,11.876707096477874
1874387298050692165,2019-06,119.0,11.239540697219272
2006188298374001315,2019-06,88.0,13.544841604831433
8106460788895393927,2019-06,130.0,11.681815555450429
2209806355660046187,2019-06,100.0,12.769037106111943
8750804459957303037,2019-06,114.0,13.292124717219933
4626249002057685539,2019-06,113.0,8.656433258507741
5918810537171565818,2019-06,114.0,13.29250438492245
660382477567765256,2019-07,124.0,12.229344737463524
4850722092974676955,2019-07,126.0,12.759083813759517
8716163053080758848,2019-07,120.0,12.71758403410572
7436628409157313756,2019-07,111.0,12.312583499295343
3118152790263512426,2019-07,90.0,10.658059035083072
8889055492416898333,2019-07,139.0,13.056770433892153
5503391736465275980,2019-07,121.0,11.106880188596998
7770458886439606839,2019-07,136.0,12.45045308920815
4724876423989598202,2019-07,133.0,13.34903350303903
3970610368027129821,2019-07,104.0,13.134240563550222
6271697692808086495,2019-07,136.0,13.108540277050848
86110062990790869,2019-07,109.0,11.03925110683503
410843023337872279,2019-07,101.0,12.688890693280856
5255460548789019114,2019-07,116.0,12.413411965299415
1078687383992817574,2019-07,141.0,10.574082328625561
3660744270380078352,2019-07,100.0,10.444124373873748
4183921942053157552,2019-07,105.0,12.356056083023295
3036967290595689189,2019-07,143.0,11.74216241377299
8939476669690489534,2019-07,146.0,12.364075894672922
459290606780222306,2019-07,89.0,12.225080839700848
5860276371789140450,2019-07,110.0,12.275234836015187
417157680860985231,2019-07,104.0,13.198186734586383
4045739494965095560,2019-07,128.0,12.629407140880584
4532469127306079736,2019-07,117.0,12.828330514639973
2201150681962815877,2019-07,102.0,13.045283609220423
5752688018135006198,2019-07,111.0,13.192540347569656
6941381638534728190,2019-07,120.0,11.383932330285857
187117706370645370,2019-07,94.0,11.150936426207727
314309872114206760,2019-07,81.0,10.73880681223516
3248432590399829766,2019-07,134.0,11.720037190571402
6969348581033924947,2019-07,135.0,11.70171770831114
5198904647759787695,2019-07,154.0,12.947564653016402
5591489215787777256,2019-07,134.0,12.122892103332372
339550163159506478,2019-07,102.0,12.681458638831781
1210783884008131648,2019-07,95.0,12.468959850163696
5888474320320735000,2019-07,89.0,12.41299738002101
1430896989654626045,2019-07,128.0,10.550643149245081
6582676833651678345,2019-07,131.0,13.402550936014308
824632039241482307,2019-07,86.0,13.136767143314929
3285246914299291124,2019-07,110.0,12.280832191078126
7442192566700924647,2019-07,118.0,13.084746657166345
8724731934863284019,2019-07,120.0,12.384277406603916
2397171153213063761,2019-07,88.0,11.639099861141181
8828303152301461681,2019-07,97.0,12.840525527500448
8596605705893456305,2019-07,125.0,12.780025169565649
1118514612547157551,2019-07,90.0,10.136145696218923
1343530446996409207,2019-07,103.0,12.412265339384467
1253437108265925705,2019-07,102.0,12.329934942751132
1119752495905732753,2019-07,114.0,12.76917662834817
1357573192598249600,2019-07,110.0,11.594892473834218
7750874287225529604,2019-07,121.0,13.121955294149682
4527499691197377217,2019-07,127.0,13.204656474128857
1129657311668961746,2019-07,117.0,11.626004119022022
8343941262792249232,2019-07,111.0,10.464074297511592
1308019675417057675,2019-07,110.0,9.343033913701648
4919908458022265747,2019-07,120.0,12.812261174983183
7231408738455755015,2019-07,107.0,13.07614350719748
8764962131207592182,2019-07,118.0,10.315100391230526
5538710567548269440,2019-07,113.0,12.878491470439636
7451017400765373278,2019-07,100.0,13.02983133500018
5082813456193598086,2019-07,126.0,12.697333113801324
7908414709866823255,2019-07,130.0,11.87964281473102
274692171162531764,2019-07,101.0,12.275099516439138
4661684997487171886,2019-07,145.0,12.039876374657714
7818340804682162328,2019-07,106.0,12.756578492243262
3632378524835692731,2019-07,115.0,13.070444624300354
8609938720215175911,2019-07,110.0,12.309986615445005
460993244124061972,2019-07,96.0,12.225595822018908
2573553293518763494,2019-07,126.0,11.594929325249316
6916556752218696485,2019-07,132.0,11.879712112879401
7930925883736021864,2019-07,119.0,12.460249639424557
4130617254899676131,2019-07,114.0,12.96879952535996
1235244772550233980,2019-07,99.0,11.598111844330951
700955341024573089,2019-07,118.0,9.351839934249883
6754039979151386401,2019-07,122.0,12.4181269376585
7751080728852739823,2019-07,116.0,12.985021304781233
5503073374822479037,2019-07,105.0,11.837498616005758
6985631100944640910,2019-07,100.0,12.147383649181494
1536087798470875922,2019-07,133.0,11.608062902582752
8274986328479596038,2019-07,139.0,11.326764547253553
8173830874846355280,2019-07,124.0,11.10141713331478
1423952977138155129,2019-07,111.0,11.573493614603905
1292049196559782171,2019-07,120.0,11.82375749732071
8213533889694327948,2019-07,129.0,12.389826509415753
8897340779547593728,2019-07,147.0,12.81741035026715
8926565682509268383,2019-07,137.0,12.589281919689869
3204108603682323936,2019-07,87.0,13.878720071362158
6091519986999196884,2019-07,162.0,12.825446797836426
6964108750473070287,2019-07,114.0,11.050223116385967
1708019696828098378,2019-07,133.0,11.25331241244604
1711114950158155307,2019-07,90.0,11.989010564531831
4740535838297269949,2019-07,131.0,12.015535432464754
8123515208041701633,2019-07,76.0,11.909067245617509
8684964138237894839,2019-07,147.0,13.456368286961684
4556737702757145073,2019-07,111.0,11.792184664410925
662944582644865942,2019-07,120.0,12.396486372221464
1334091158016312155,2019-07,82.0,13.531161591205658
7215093571368368138,2019-07,117.0,10.713906526979539
6817075905797098547,2019-07,137.0,13.29967071733146
4079447215339975026,2019-07,111.0,12.857376476831307
8409181491723988567,2019-07,129.0,11.556645655659771
5689766561863956319,2019-07,139.0,12.702928139867673
252206310123393284,2019-07,76.0,11.848282794599266
4375157493619487776,2019-07,132.0,12.816995156334412
2808145376905474927,2019-07,120.0,12.99695207032682
792560389712312178,2019-07,109.0,12.067856008555363
2530707686830644666,2019-07,112.0,11.790087394256636
4956614249204803652,2019-07,108.0,10.191931834432474
5371387005775513675,2019-07,115.0,12.243127553481186
984915269987074754,2019-07,131.0,12.688400024464741
8570963260597299378,2019-07,142.0,13.373126765001311
3355881107559250653,2019-07,108.0,13.282877198014182
5635781225931111684,2019-07,105.0,11.715849982303027
2771214050521171719,2019-07,81.0,13.172957627517354
682352428813668634,2019-07,118.0,11.46717467721322
7141263195360679278,2019-07,115.0,10.763969547581704
9156666134024889730,2019-07,120.0,11.410593691372412
2020646654269061959,2019-07,103.0,12.124287587512125
8961924617442201922,2019-07,107.0,12.640947677484128
4155987877874087356,2019-07,142.0,11.000899120627718
6143250120040658989,2019-07,95.0,10.056809317479777
5726178124659661019,2019-07,115.0,13.28053738136918
1276604410881911401,2019-07,84.0,11.316253430861812
4795152981525833467,2019-07,128.0,12.557630519569427
8505870778358741102,2019-07,116.0,11.806288868056452
5200455618694210402,2019-07,84.0,11.429543856031177
9206030810342980458,2019-07,97.0,11.25823964564614
5611787644735474299,2019-07,127.0,12.762649534973058
5761480994209806499,2019-07,131.0,11.102352333093329
4008627434689715639,2019-07,126.0,12.301519179674187
5810778736737569699,2019-07,146.0,11.506736351861083
2684293212741157926,2019-07,109.0,10.898607948952096
717981637594591016,2019-07,112.0,13.904823700524522
8784237149961904,2019-07,113.0,12.500732814336947
4571290108043699959,2019-07,119.0,12.120923170488478
2535803443850893368,2019-07,114.0,11.661474772073467
2346482557594782345,2019-07,122.0,10.476414354531222
5462970244186515758,2019-07,121.0,12.124119363871966
2451708306555441014,2019-07,87.0,12.291314123839438
7468724002190465812,2019-07,101.0,12.439459554068062
6950439982480713649,2019-07,125.0,13.215587747054652
1998941557906036376,2019-07,132.0,12.917067111578344
7070921952745705273,2019-07,112.0,13.532773571727626
6828316696355015040,2019-07,104.0,13.290479513276015
7626832470282570499,2019-07,121.0,12.64574270372851
3977861004707764824,2019-07,116.0,12.64355308307035
170089315547146305,2019-07,92.0,12.544995448488049
6865071386683133124,2019-07,102.0,11.234586278188068
835441927760881602,2019-07,108.0,12.147521497580286
2250817603281429928,2019-07,110.0,11.822760342063143
7120090169052575663,2019-07,100.0,12.822743667379505
7395696797140470088,2019-07,131.0,13.244117185764527
1348086280988456892,2019-07,127.0,12.570135729822498
7398738404146260251,2019-07,110.0,11.632475826874039
3829967475074118757,2019-07,129.0,12.341568981388678
5306165689101138983,2019-07,107.0,12.969787789801112
1741049493106216406,2019-07,90.0,13.531526971008738
3584082418739794187,2019-07,126.0,12.852589328161805
3228830386980584958,2019-07,126.0,12.25894020011963
8646472172649019955,2019-07,127.0,10.760431595689404
6284433051333854194,2019-07,104.0,12.927911747844956
4202876623878743806,2019-07,119.0,12.72767202341956
8487807876567995441,2019-07,146.0,11.988575622527597
3997247264680905799,2019-07,144.0,13.292099400913783
7722287846688771887,2019-07,152.0,12.435854117024567
903093877129717133,2019-07,103.0,12.462933331516295
2619109825960703851,2019-07,112.0,12.310932535896068
499242942549937267,2019-07,130.0,12.63960677356593
234898976850399181,2019-07,135.0,10.838698169262795
465309249432033993,2019-07,104.0,12.784891441250013
3915426102465954493,2019-07,109.0,11.260764964585526
39547025441582855,2019-07,97.0,13.685871010846276
8909740532547211288,2019-07,112.0,12.310396624169067
2092588065958607289,2019-07,132.0,12.499708210722302
761746217261797478,2019-07,118.0,13.149523187859943
5078307295214858596,2019-07,120.0,11.082926856612653
2532435113844289043,2019-07,98.0,12.94100455703091
8843432852270832388,2019-07,114.0,13.188581736823199
5602023133976834072,2019-07,94.0,12.586370361691417
5897410907783139228,2019-07,120.0,12.024718620526347
8271604276097280304,2019-07,96.0,12.789268231986052
7671566034617837932,2019-07,123.0,12.321742338539151
3817166896467413658,2019-07,132.0,11.922867204661026
5528372913947954503,2019-07,122.0,9.860319057134749
4588313530969303734,2019-07,115.0,12.296443373576219
4512887927067894301,2019-07,124.0,12.452088617304316
7325545718770538459,2019-07,132.0,12.642493637758783
8662923640484889291,2019-07,137.0,12.63584980601998
3218792504195936313,2019-07,105.0,11.94225682806919
7268895973869107930,2019-07,142.0,13.366582471004765
2347028805684088098,2019-07,122.0,12.1526033010515
5547032541615425352,2019-07,93.0,11.0648242177762
3022528659032597047,2019-07,109.0,12.729030376758713
7664272163315705419,2019-07,100.0,10.349390581417667
3093415403379897112,2019-07,100.0,12.596826742039282
3384356870037163810,2019-07,96.0,12.910092998320899
1551531256789550891,2019-07,110.0,13.109644838596527
1874361799315286610,2019-07,117.0,12.655241990504626
4347826483121154490,2019-07,98.0,10.756263239342351
4537268360654655629,2019-07,127.0,11.704231539835648
180672270337706285,2019-07,100.0,12.748420191899077
4993499380140734678,2019-07,129.0,11.736197008093137
7177785309735471560,2019-07,119.0,13.106049019017762
2687720147676132707,2019-07,114.0,12.71406124875641
2290083177086946553,2019-07,111.0,11.233396730208149
7686361238195690925,2019-07,121.0,13.333916822167756
4820852183212661131,2019-07,82.0,13.061136699388426
2658946240987854807,2019-07,142.0,12.851066334201871
7462607259426026440,2019-07,101.0,11.262564867362466
7920896580423665241,2019-07,111.0,11.931491052510921
324916756972236008,2019-07,111.0,12.121271551337587
5358243820364010940,2019-07,91.0,11.604656520069678
8901696535927078963,2019-07,138.0,12.928715519544228
4102750661040919723,2019-07,84.0,12.300678031571168
8512214463586144353,2019-07,95.0,12.044970359178315
4679462479444735708,2019-07,139.0,11.552069252087856
1036256411320325774,2019-07,78.0,12.73808816917872
2032592272238235730,2019-07,88.0,13.167074758445285
4717593620120611957,2019-07,96.0,13.191299713959879
5481711897502154955,2019-07,114.0,12.884570547453736
6547707428090179960,2019-07,125.0,12.81910461578833
2761181567313020223,2019-07,76.0,13.613757832874702
7142043104834932013,2019-07,80.0,8.54849804124465
5753677550753111444,2019-07,106.0,11.340189816199864
5854364934896993687,2019-07,159.0,12.699423470503655
5409960473983330744,2019-07,114.0,12.857332159776664
8522044805243541048,2019-07,87.0,12.431960427995335
5136739522477907100,2019-07,106.0,13.890586490065004
7085295800541340563,2019-07,100.0,12.489452978754763
257162352336759783,2019-07,113.0,12.591277221519745
6368582840625614207,2019-07,114.0,11.848604529971125
6238903426443761049,2019-07,103.0,12.888234710031364
6030285068945261052,2019-07,91.0,11.855905054199882
1044568737046072781,2019-07,109.0,10.931158644392102
7810985951121711480,2019-07,105.0,13.024461642419881
5042877476420217533,2019-07,101.0,12.82874102973485
7613717984547031729,2019-07,123.0,12.734068021852801
3807130563335796378,2019-07,118.0,13.058172529154868
6134696632487351445,2019-07,110.0,12.163337363508814
8106044482585783481,2019-07,110.0,12.825890781262956
7870373680211625064,2019-07,103.0,13.089402073212582
7182085930008391174,2019-07,101.0,12.312668897351466
2903869860445366876,2019-07,135.0,12.815221178996087
5369576709077493659,2019-07,137.0,9.526318313582811
6927178425683104769,2019-07,127.0,10.713150299185491
7108899417216809461,2019-07,126.0,10.631808808103727
5864443060004179363,2019-07,99.0,12.109126628473366
4489904752023469353,2019-07,112.0,11.49690786541035
1533755281771668509,2019-07,117.0,12.584752202379013
510795635145114083,2019-07,86.0,13.349149885087948
4395946187332973749,2019-07,134.0,11.454278885537422
1088521227159442264,2019-07,100.0,10.47121322343493
5067621068959932809,2019-07,131.0,12.48278729506597
2768068015169423097,2019-07,115.0,13.144694178722675
8594897944068249710,2019-07,140.0,12.143095571366198
7246466789138290692,2019-07,132.0,12.452924910931182
4327694790333781288,2019-07,126.0,13.519099834770858
49632905576538927,2019-07,121.0,11.504822726267042
7963861799566207637,2019-07,149.0,12.014645760767532
2012477868296377155,2019-07,121.0,11.79240398007132
689004070169545786,2019-07,108.0,12.263407154975493
5687511145009775604,2019-07,106.0,12.860146302103981
7895753719321668294,2019-07,129.0,12.752128338102038
7176848230239877915,2019-07,134.0,11.88524046313757
3275327267689584006,2019-07,125.0,12.428111586987487
4995217181024687397,2019-07,119.0,12.343566801028084
8503092146854371576,2019-07,114.0,13.405944050605019
1115703227712697214,2019-07,89.0,12.145600512086796
5856610998569876318,2019-07,149.0,12.09077402116671
5225029212547588718,2019-07,109.0,13.072721350502846
968199235777440720,2019-07,125.0,12.646695737894152
8292458529987016717,2019-07,130.0,12.908291057777534
7590999900861381526,2019-07,124.0,12.63645798259856
6545052034269841737,2019-07,106.0,12.451713230181943
295375823203017296,2019-07,103.0,13.529252804022464
2408009918678280470,2019-07,106.0,11.594560749972858
2493305884832539159,2019-07,120.0,10.534067600827244
5799279645678609726,2019-07,157.0,12.190700090955342
6276792736652545216,2019-07,116.0,13.091316368332132
2022367282554149730,2019-07,97.0,11.577326476653807
5606267905834401873,2019-07,111.0,13.200558841512008
175003104385133396,2019-07,80.0,12.856100924864828
8198518259946944874,2019-07,153.0,12.621702582937214
8826489829259520138,2019-07,132.0,12.523696941853661
8991419601067014006,2019-07,91.0,12.790556640394477
6118873739225005756,2019-07,109.0,12.791072096424257
959720947754650706,2019-07,128.0,11.809661426987764
2598475569074240783,2019-07,132.0,12.975400470203095
7541360189313243820,2019-07,95.0,12.333286625256566
6633838062940819075,2019-07,116.0,11.895292521832415
3281617395243454427,2019-07,101.0,12.20526231730292
3832944730982767714,2019-07,120.0,12.542055476697787
3095686599956852697,2019-07,158.0,11.990698831480325
2214132103234633622,2019-07,63.0,12.690826330873136
9161263096062288704,2019-07,106.0,11.024985944990938
382095722273502031,2019-07,83.0,13.34330931573505
2083323809219952960,2019-07,111.0,11.109548175850412
8083157716178259762,2019-07,128.0,10.501911880781186
1366416810235233769,2019-07,97.0,12.9451917369976
66220087398241662,2019-07,94.0,12.25187740543066
649279100559994713,2019-07,124.0,12.185579079590855
5880041582322293710,2019-07,93.0,13.180649266516202
1002362614649347438,2019-07,99.0,11.187070663371383
3156852928909455203,2019-07,111.0,12.008024064873862
5918810537171565818,2019-07,112.0,11.811770004628121
1104269683367198574,2019-07,125.0,12.481280993547474
5434353421615275749,2019-07,109.0,12.394094590860206
2382123267535341265,2019-07,91.0,11.371200597317179
5460280878923715699,2019-07,135.0,13.425995075630823
3634047863995720708,2019-07,124.0,11.798029216407208
4785355632922927313,2019-07,116.0,12.059710721110172
798425422240919854,2019-07,111.0,12.683957635101711
1054275403532840653,2019-07,92.0,12.728535295690195
7910340581026492945,2019-07,105.0,13.833432987423226
8013668117699219722,2019-07,116.0,13.50224807894965
1661240395903230676,2019-07,95.0,13.027203986230827
2900002014851776114,2019-07,75.0,13.346592739013124
4524147234488547993,2019-07,118.0,12.288394292908398
6759864637454708017,2019-07,126.0,13.683639500505873
5108407319813072955,2019-07,100.0,11.762781051881552
8529899700094903171,2019-07,123.0,12.082700897070495
5613825020130267729,2019-07,91.0,12.308101116086274
665505091521986356,2019-07,104.0,13.166544842578547
2003221759676247813,2019-07,96.0,11.582050327745947
3218226066162129945,2019-07,97.0,13.720615092154212
2711217152718352107,2019-07,85.0,13.394964298828006
4749976982519957792,2019-07,154.0,10.642826285701982
7289435138601868544,2019-07,118.0,12.766071217337359
7637066986811047950,2019-07,125.0,12.471762144503122
6784879562354696650,2019-07,140.0,9.332115428902103
